sample_id,sample,pangolin_lineage,nextclade_clade,vadr_p/f,fastqc_raw_reads_1,fastqc_raw_reads_2,fastp_reads_passed,depth_after_trimming,1X_coverage_after_trimming,num_pos_100X,insert_size_after_trimming,ivar_num_variants_identified,bcftools_variants_identified,bedtools_num_failed_amplicons,samtools_num_failed_amplicons,num_N,num_degenerage,num_non-ambiguous,num_total,cleaner_version,aligner_version,trimmer_version,ivar_version,vadr_model,vadr_alerts,nextclade_qc.overallScore,nextclade_qc.overallStatus,pangolin_conflict,pangolin_ambiguity_score,pangolin_scorpio_call,pangolin_scorpio_support,pangolin_scorpio_conflict,pangolin_scorpio_notes,pangolin_version,pangolin_pangolin_version,pangolin_scorpio_version,pangolin_constellation_version,pangolin_is_designated,pangolin_qc_status,pangolin_qc_notes,pangolin_note,freyja_summarized,freyja_lineages,freyja_abundances,freyja_resid,freyja_coverage
V350082740,V350082740_L01_49-49,BA.2.9,21L (Omicron),PASS,1711786,1711786,3421098,10795.8,99.9131,29799,199.7,65,81,0,7,296,8,29545,29849,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,890.562500,bad,0.0,,Omicron (Unassigned),0.79,0.06,scorpio call: Alt alleles 26; Ref alleles 2; Amb alleles 5; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.2.9(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_50-50,BA.2,21M (Omicron),PASS,5136851,5136851,10267910,32361.8,100,29872,193.7,48,72,0,1,663,16,29189,29868,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,2171.870031,bad,0.0,,Probable Omicron (Unassigned),0.76,0.15,scorpio call: Alt alleles 25; Ref alleles 5; Amb alleles 3; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: BA.2(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_51-51,BA.4.1,22A (Omicron),PASS,2673104,2673104,5342754,16842.7,100,29854,197.8,68,79,0,3,415,5,29433,29853,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,827.959191,bad,0.0,,Probable Omicron (Unassigned),0.85,0.09,scorpio call: Alt alleles 28; Ref alleles 3; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.4.1(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_52-52,BA.2.12.1,22C (Omicron),PASS,2603036,2603036,5203348,16477.4,99.8997,29818,201.8,63,83,0,6,421,3,29444,29868,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,859.895281,bad,0.0,,Probable Omicron (Unassigned),0.85,0.09,scorpio call: Alt alleles 28; Ref alleles 3; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.2.12.1(4/4); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_53-53,B.1.1,20B,PASS,2669005,2669005,5319176,10222.7,100,29871,160.7,13,44,0,3,247,10,29646,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,100,bad,0.0,,,,,,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.1(8/8),,,,,
V350082740,V350082740_L01_54-54,BA.2,recombinant,PASS,3990710,3990710,7977322,25353.3,100,29853,195.5,54,70,0,5,436,8,29450,29894,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,1598.281495,bad,0.0,,Probable Omicron (Unassigned),0.88,0.09,scorpio call: Alt alleles 29; Ref alleles 3; Amb alleles 1; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.2(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_55-55,BA.2,21L (Omicron),PASS,4935144,4935144,9863848,31243.3,100,29861,197.0,63,82,0,2,608,7,29253,29868,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,975.474901,bad,0.0,,Probable Omicron (Unassigned),0.85,0.09,scorpio call: Alt alleles 28; Ref alleles 3; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: BA.2(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_56-56,BA.2,21L (Omicron),PASS,4584662,4584662,9163524,22448.3,100,29871,171.2,55,80,0,2,312,10,29546,29868,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,2356.251975,bad,0.0,,Probable Omicron (Unassigned),0.82,0.12,scorpio call: Alt alleles 27; Ref alleles 4; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.2(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_57-57,BA.4.1,22A (Omicron),PASS,3264069,3264069,6525170,20820.8,99.99,29813,198.6,66,84,0,1,440,6,29407,29853,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,1147.379973,bad,0.0,,Probable Omicron (Unassigned),0.85,0.09,scorpio call: Alt alleles 28; Ref alleles 3; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.4.1(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_58-58,BA.2,21L (Omicron),PASS,4951880,4951880,9896838,31253.8,100,29858,195.0,66,78,0,1,648,5,29215,29868,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,715.723735,bad,0.5,,Probable Omicron (Unassigned),0.85,0.09,scorpio call: Alt alleles 28; Ref alleles 3; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: BA.2(1/2) BA.2.9(1/2); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_59-59,BA.2,21L (Omicron),FAIL,6987187,6987187,13964824,44114.3,100,29871,191.8,51,77,0,1,1020,15,28833,29868,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,2901.555556,bad,0.0,,Probable Omicron (Unassigned),0.79,0.12,scorpio call: Alt alleles 26; Ref alleles 4; Amb alleles 3; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: BA.2(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_60-60,BA.2,21L (Omicron),PASS,5937659,5937659,11867150,37665.2,100,29775,192.5,62,78,0,0,968,10,28890,29868,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,1006.121043,bad,0.0,,Omicron (Unassigned),0.88,0.06,scorpio call: Alt alleles 29; Ref alleles 2; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: BA.2(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_61-61,B.1.1,20B,PASS,1156711,1156711,2308866,4318.73,100,29871,150.7,16,76,0,4,47,18,29829,29894,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,332.506944,bad,0.0,,,,,,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.1(1/1),,,,,
V350082740,V350082740_L01_62-62,BA.2.12.1,22C (Omicron),PASS,3679696,3679696,7354018,23123.1,100,29861,193.0,68,82,0,4,438,7,29423,29868,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,828.601512,bad,0.0,,Omicron (Unassigned),0.88,0.06,scorpio call: Alt alleles 29; Ref alleles 2; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.2.12.1(3/3); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_63-63,BA.2,21L (Omicron),PASS,2013654,2013654,4024516,12717.6,99.99,29826,202.8,61,78,0,5,301,6,29561,29868,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,419.506958,bad,0.0,,Omicron (Unassigned),0.85,0.06,scorpio call: Alt alleles 28; Ref alleles 2; Amb alleles 3; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.2(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_64-64,BA.1.1,21K (Omicron),PASS,3590268,3590268,7176308,22462.6,100,29698,194.3,57,76,0,2,598,8,29270,29876,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,315.912606,bad,0.3333333333333333,,Omicron (BA.1-like),0.8,0.05,scorpio call: Alt alleles 47; Ref alleles 3; Amb alleles 6; Oth alleles 3,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.1(1/6) BA.1.1(4/6) BA.1.1.6(1/6),,,,,
V350082740,V350082740_L01_65-65,BA.1.1,21K (Omicron),PASS,5729050,5729050,11451124,36303.3,100,29745,194.9,52,73,0,1,1019,10,28844,29873,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,594.764983,bad,0.5454545454545454,,Omicron (BA.1-like),0.75,0.07,scorpio call: Alt alleles 44; Ref alleles 4; Amb alleles 7; Oth alleles 4,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: B.1.1.529(1/11) BA.1(1/11) BA.1.1(5/11) BA.1.1.6(1/11) BA.1.1.7(1/11) BA.1.14(1/11) BA.1.9(1/11),,,,,
V350082740,V350082740_L01_66-66,BA.2,21L (Omicron),PASS,3785568,3785568,7566550,23917.5,100,29860,195.4,65,76,0,2,419,5,29435,29859,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,950.367864,bad,0.0,,Probable Omicron (Unassigned),0.85,0.09,scorpio call: Alt alleles 28; Ref alleles 3; Amb alleles 1; Oth alleles 1,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.2(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_67-67,C.37,21G (Lambda),PASS,2820521,2820521,5637816,17639,100,29869,193.2,29,44,0,1,384,8,29511,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,190.659290,bad,0.0,,Lambda (C.37-like),0.89,0.05,scorpio call: Alt alleles 17; Ref alleles 1; Amb alleles 1; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: C.37(1/1),,,,,
V350082740,V350082740_L01_68-68,B.1.1,20A,PASS,1757716,1757716,3512944,8541.66,100,29871,175.3,12,64,0,4,154,15,29708,29877,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,226.562500,bad,0.5,,,,,,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1(3/6) B.1.1(3/6),,,,,
V350082740,V350082740_L01_69-69,BA.2,recombinant,PASS,3290984,3290984,6577392,20689.3,99.9866,29847,196.5,54,72,0,3,449,7,29438,29894,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,1616.144818,bad,0.0,,Probable Omicron (Unassigned),0.85,0.09,scorpio call: Alt alleles 28; Ref alleles 3; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.2(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_70-70,BA.1.1,21K (Omicron),PASS,4036092,4036092,8066502,25422.7,100,29870,194.9,48,69,0,1,438,14,29424,29876,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,1071.434846,bad,0.5,,Omicron (Unassigned),0.79,0.06,scorpio call: Alt alleles 26; Ref alleles 2; Amb alleles 4; Oth alleles 1,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.1.529(1/6) BA.1(1/6) BA.1.1(3/6) BA.1.1.6(1/6); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_71-71,C.37,21G (Lambda),PASS,1347161,1347161,2692770,7839.09,100,29871,200.9,34,53,0,7,145,5,29753,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,116.840278,bad,0.0,,Lambda (C.37-like),0.84,0.05,scorpio call: Alt alleles 16; Ref alleles 1; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: C.37(2/2),,,,,
V350082740,V350082740_L01_72-72,BA.4.1,22A (Omicron),PASS,2761229,2761229,5518866,17434.2,99.9933,29812,199.8,67,83,0,3,414,7,29432,29853,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,999.872716,bad,0.0,,Probable Omicron (Unassigned),0.85,0.09,scorpio call: Alt alleles 28; Ref alleles 3; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.4.1(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_73-73,B.1.1,20B,PASS,2824772,2824772,5647380,15337.8,100,29871,179.8,9,66,0,4,348,15,29531,29894,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,225.031605,bad,0.0,,,,,,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.1(11/11),,,,,
V350082740,V350082740_L01_74-74,C.37,21G (Lambda),FAIL,3355500,3355500,6704688,17456.4,100,29872,177.1,30,49,0,1,377,4,29522,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,92.643831,mediocre,0.0,,Lambda (C.37-like),0.89,0.05,scorpio call: Alt alleles 17; Ref alleles 1; Amb alleles 1; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: C.37(3/3),,,,,
V350082740,V350082740_L01_75-75,C.37,21G (Lambda),PASS,2808664,2808664,5614202,17691.5,100,29870,196.6,29,46,0,2,402,5,29496,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,151.705216,bad,0.0,,Lambda (C.37-like),0.89,0.05,scorpio call: Alt alleles 17; Ref alleles 1; Amb alleles 1; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: C.37(1/1),,,,,
V350082740,V350082740_L01_76-76,B.1.1,20B,PASS,1175685,1175685,2348950,5376.37,100,29871,161.9,13,72,0,3,118,30,29755,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,929.340278,bad,0.0,,,,,,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.1(4/4),,,,,
V350082740,V350082740_L01_77-77,B.1.1,20B,PASS,1334872,1334872,2668046,5097.21,99.8963,29871,136.8,18,37,0,3,76,7,29788,29871,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,50.562500,mediocre,0.0,,,,,,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.1(6/6),,,,,
V350082740,V350082740_L01_78-78,BA.2,21L (Omicron),PASS,2166061,2166061,4328480,13631,99.99,29818,199.2,62,76,0,7,363,6,29490,29859,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,561.228056,bad,0.0,,Probable Omicron (Unassigned),0.85,0.09,scorpio call: Alt alleles 28; Ref alleles 3; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.2(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_79-79,BA.2,21L (Omicron),PASS,2604396,2604396,5204640,16287.4,99.9097,29867,199.1,66,79,0,4,326,5,29506,29837,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,531.259273,bad,0.2,,Probable Omicron (Unassigned),0.82,0.09,scorpio call: Alt alleles 27; Ref alleles 3; Amb alleles 3; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.2(4/5) BA.2.23(1/5); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_80-80,BA.2.12.1,22C (Omicron),PASS,3554230,3554230,7102634,22408.7,99.9699,29829,198.1,65,84,0,4,372,7,29489,29868,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,760.182222,bad,0.0,,Probable Omicron (Unassigned),0.88,0.09,scorpio call: Alt alleles 29; Ref alleles 3; Amb alleles 1; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.2.12.1(3/3); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_81-81,BA.2,21L (Omicron),PASS,2161333,2161333,4320580,13702,99.8896,29826,196.5,61,84,0,6,336,8,29492,29836,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,939.191389,bad,0.0,,Probable Omicron (Unassigned),0.85,0.09,scorpio call: Alt alleles 28; Ref alleles 3; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.2(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_82-82,BA.2,recombinant,PASS,1100794,1100794,2200208,6963.62,100,29852,200.8,55,72,0,8,126,8,29760,29894,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,1289,bad,0.0,,Probable Omicron (Unassigned),0.85,0.09,scorpio call: Alt alleles 28; Ref alleles 3; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_83-83,C.37,21G (Lambda),PASS,2630843,2630843,5258470,16320.4,100,29869,196.1,30,44,0,2,357,5,29541,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,101.607068,bad,0.0,,Lambda (C.37-like),0.89,0.05,scorpio call: Alt alleles 17; Ref alleles 1; Amb alleles 1; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: C.37(1/1),,,,,
V350082740,V350082740_L01_84-84,BA.2.3,21L (Omicron),PASS,1867159,1867159,3732394,11830.8,99.9431,29776,203.5,68,83,0,7,374,5,29489,29868,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,609.102894,bad,0.5,,Omicron (Unassigned),0.85,0.06,scorpio call: Alt alleles 28; Ref alleles 2; Amb alleles 3; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.2(1/2) BA.2.3(1/2); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_85-85,BA.4.1,22A (Omicron),PASS,4077723,4077723,8149792,25633.1,100,29825,197.2,68,81,0,2,573,7,29273,29853,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,1456.272346,bad,0.0,,Probable Omicron (Unassigned),0.85,0.09,scorpio call: Alt alleles 28; Ref alleles 3; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.4.1(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_86-86,BA.2.12.1,22C (Omicron),PASS,459010,459010,917430,2908.6,99.9164,29697,209.1,70,88,0,7,165,7,29671,29843,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,555.250000,bad,0.0,,Omicron (Unassigned),0.88,0.03,scorpio call: Alt alleles 29; Ref alleles 1; Amb alleles 3; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(3/3); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_87-87,BA.2,21L (Omicron),PASS,4334095,4334095,8660448,27071.4,100,29867,194.2,63,82,0,2,592,9,29267,29868,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,1221.232102,bad,0.0,,Probable Omicron (Unassigned),0.85,0.09,scorpio call: Alt alleles 28; Ref alleles 3; Amb alleles 1; Oth alleles 1,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: BA.2(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_88-88,BA.2.12.1,21M (Omicron),PASS,2875168,2875168,5744248,10304,100,29862,147.0,48,90,0,4,220,19,29629,29868,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,3525.062500,bad,0.0,,Probable Omicron (Unassigned),0.67,0.12,scorpio call: Alt alleles 22; Ref alleles 4; Amb alleles 7; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(2/2); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_89-89,BA.2,21L (Omicron),PASS,3811267,3811267,7616170,23911.1,99.9866,29830,198.1,61,80,0,4,429,7,29432,29868,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,899.922716,bad,0.0,,Probable Omicron (Unassigned),0.88,0.09,scorpio call: Alt alleles 29; Ref alleles 3; Amb alleles 1; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.2(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_90-90,C.37,21G (Lambda),PASS,2981995,2981995,5960124,18265.5,100,29870,196.6,31,46,0,4,371,7,29525,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,125.631650,bad,0.0,,Lambda (C.37-like),0.89,0.05,scorpio call: Alt alleles 17; Ref alleles 1; Amb alleles 1; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: C.37(3/3),,,,,
V350082740,V350082740_L01_91-91,BA.1.1,21K (Omicron),PASS,4392640,4392640,8782220,28144.3,100,29807,194.5,52,66,0,1,562,9,29305,29876,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,359.719396,bad,0.25,,Omicron (BA.1-like),0.76,0.07,scorpio call: Alt alleles 45; Ref alleles 4; Amb alleles 7; Oth alleles 3,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.1(1/4) BA.1.1(3/4),,,,,
V350082740,V350082740_L01_92-92,BA.2.3,21L (Omicron),PASS,1269990,1269990,2538826,8037.15,100,29860,204.5,72,90,0,7,198,8,29662,29868,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,570.250000,bad,0.0,,Probable Omicron (Unassigned),0.88,0.09,scorpio call: Alt alleles 29; Ref alleles 3; Amb alleles 1; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.3(2/2); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L01_93-93,BA.4.1,22A (Omicron),PASS,1440060,1440060,2877486,8973.5,100,29854,204.0,68,84,0,7,203,7,29643,29853,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,851.777778,bad,0.0,,Probable Omicron (Unassigned),0.85,0.09,scorpio call: Alt alleles 28; Ref alleles 3; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.4.1(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
